id,gid,latitude,longitude,area_or_ams_map,hole_name,twn_rng_sec,county,state,tect_prov,location_notes,meas_date,drill_date,collar_elevation,drill_depth,water_table,water_symbold,surf_temp,min_temp,max_temp,bot_temp,lit_info,comment_info,interval_id,depth,bottom,avg_tcu,avg_tcu_sym,avg_tcu_std_err,bulk_tcu,bulk_tcu_repeats,porosity,geoth_grad,geoth_grad_sym,geoth_grad_std_err,cgeoth_grad,cgeoth_grad_sym,cgeoth_grad_std_err,heat_flow,heat_flow_sym,heat_flow_std_err,cheat_flow,cheat_flow_sym,cheat_flow_std_err,heat_production,heat_production_sym,heat_production_std_err,num_hg,aquifier_temp,aquifier_temp_sym,aquifier_temp_std_err,quality_code,pub_ref,new_pub_ref,info,smu_id,link,copyrighted,second_link
e7bc58d4-21d2-391d-b9af-038af25cc28d,CA-01281,38.8870771,-122.7948763,SANTA ROSA AMS,u-73-26,"","",CA,FRANCISCAN-E. OF SAN ANDREAS,"",,,801,71.6,,"",,,,,Sp,SMU REF M-72;M-95,a,53.4,68.6,2.38,"",,,,,91,"",,,"",,276,"",,,"",,,"",,,,"",,G,GeysersU,GeysersU,"Unpublished Geyser Data. File M71, M72, M73, M74, M85, M86, M87. M90, M91, M92, M93, M94, M95, M96, M97.",SMU 100640,"",No,""
e14c2128-46e9-3b48-b290-36c36eecb33e,CA-01283,38.7581798,-122.7485731,SANTA ROSA AMS,U-73-28,"","",CA,FRANCISCAN-E. OF SAN ANDREAS,"",,,951,91.4,,"",,,,,Graywacke,SMU REF M-95,a,22.9,83.8,3.22,"",,,,,114,"",,,"",,367.08,"",,,"",,,"",,,,"",,G,GeysersU,GeysersU,"Unpublished Geyser Data. File M71, M72, M73, M74, M85, M86, M87. M90, M91, M92, M93, M94, M95, M96, M97.",SMU 100640,"",No,""
032df226-bf6d-3963-a2d7-dfd1592c0bf0,CA-01288,38.9893752,-122.8163784,SANTA ROSA AMS,U-74-15A,"","",CA,FRANCISCAN-E. OF SAN ANDREAS,"",,,,,,"",,,,,ALLUVIUM SURFACE,SMU REF M-72,a,,,2.8,"",,,,,131.2,"",,,"",,368,"",,,"",,,"",,,,"",,G,GeysersU,GeysersU,"Unpublished Geyser Data. File M71, M72, M73, M74, M85, M86, M87. M90, M91, M92, M93, M94, M95, M96, M97.",SMU 100640,"",No,""
d58e458d-4785-34c9-9d30-b51ce1fc913b,CA-01292,38.9378764,-122.7778766,SANTA ROSA AMS,U-74-23,"","",CA,FRANCISCAN-E. OF SAN ANDREAS,"",,,,,,"",,,,,Volcanic Surface,SMU REF M-72,a,,,2.8,"",,,,,131.2,"",,,"",,368,"",,,"",,,"",,,,"",,G,GeysersU,GeysersU,"Unpublished Geyser Data. File M71, M72, M73, M74, M85, M86, M87. M90, M91, M92, M93, M94, M95, M96, M97.",SMU 100640,"",No,""
3fa065b7-a397-37fe-a24c-cb913f45fb39,CA-01296,38.8731785,-122.6768730,SANTA ROSA AMS,U-74-8,"","",CA,FRANCISCAN-E. OF SAN ANDREAS,"",,,,,,"",,,,,Volcanic Surface,SMU REF M-72,a,,,2.47,"",,,,,131.2,"",,,"",,324,"",,,"",,,"",,,,"",,G,GeysersU,GeysersU,"Unpublished Geyser Data. File M71, M72, M73, M74, M85, M86, M87. M90, M91, M92, M93, M94, M95, M96, M97.",SMU 100640,"",No,""
1c8f579f-fe97-3998-b383-ff7188be3500,CA-01304,38.9288763,-122.8068772,SANTA ROSA AMS,U-75-9,"","",CA,FRANCISCAN-E. OF SAN ANDREAS,"",,,,,,"",,,,,ALLUVIUM SURFACE,SMU REF M-72,a,,,2.38,"",,,,,69.3,"",,,"",,167,"",,,"",,,"",,,,"",,G,GeysersU,GeysersU,"Unpublished Geyser Data. File M71, M72, M73, M74, M85, M86, M87. M90, M91, M92, M93, M94, M95, M96, M97.",SMU 100640,"",No,""
2d3fb6da-3fc8-33d4-a552-0caa6cd61467,CA-01307,35.9266570,-120.4476748,SAN LUIS OBISPO AMS,VARP,"","",CA,FRANCISCAN-E. OF SAN ANDREAS,"",,,509,,,"",,,,,"","",a,1219,1555,2.03,"",0.14,,7,,35.9,"",0.1,35,"",0.5,70,"",9,70,"",9,,"",,,,"",,B,"",Sass975,"Sass, J.H., C.F. Williams, A.H. Lachenbruch, S.P. Galanis Jr., F.V. Grubb, Thermal regime of the San Andreas fault near Parkfield, California, Jour. of Geophysical Res., 102, no. B12, 27,575-27,585, 1997. doi 10.1029/JB102iB12p27575",SMU 100734,http://www.agu.org/pubs/crossref/1997/JB102iB12p27575.shtml,Yes,""
11a77ebb-c5d1-3b86-8e61-f85d652398dd,CA-06000,35.4999859,-118.0009057,Inyokern 15,800,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,115,,"",,,,24.05,"",1979 WUS data,a,,,1.7,"",,,,,32,"",,,"",,52.7,"",,,"",,,"",,,,"",,A,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
aaaa1ddb-e47b-378d-831c-5b36b419b0a6,CA-06002,35.3749888,-118.0009043,Saltdale NW 7.5,802,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,125,,"",,,,23.36,"",1979 WUS data,a,,,2.9,"",,,,,30,"",,,"",,87.9,"",,,"",,,"",,,,"",,A,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
d596ad05-2e3b-3217-891f-efad1bafee74,CA-06005,35.2499917,-118.0009029,Cantil 7.5,805,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,42.5,,"",,,,21.5,"",1979 WUS data,a,,,1.9,"",,,,,36,"",,,"",,67.8,"",,,"",,,"",,,,"",,A,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
c0db448c-4199-321f-9ce2-c010c8a3e225,CA-06007,35.9999727,-118.2509181,Haiwee Res. 15,808,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,75,,"",,,,19.62,"",1979 WUS data,a,,,2.7,"",,,,,35,"",,,"",,95.4,"",,,"",,,"",,,,"",,A,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
0e1a8290-1108-3aa6-bf4d-d4fceb569728,CA-06013,35.3749916,-117.6258944,Klinker Mtn. 7.5,816,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,90,,"",,,,30.25,"",1979 WUS data,a,,,2.9,"",,,,,109,"",,,"",,319.2,"",,,"",,,"",,,,"",,B,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
5bfbda26-7aae-3e9b-b400-ca17461d939e,CA-06021,35.2499945,-117.6258930,Red Mtn. 7.5,824,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,90,,"",,,,22.7,"",1979 WUS data,a,,,1.5,"",,,,,53,"",,,"",,77.8,"",,,"",,,"",,,,"",,B,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
e9e803e5-441b-31e7-94b3-6b03a88865e9,CA-06026,35.2499954,-117.5008897,Cuddeback Lake 15,829,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,23,,"",,,,20.38,"",1979 WUS data,a,,,1.5,"",,,,,30.7,"",,,"",,44.8,"",,,"",,,"",,,,"",,B,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
12267ce7-3cd1-3e75-af69-c5097cfd143f,CA-06030,35.2499972,-117.2508831,Pilot Knob 15,833,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,35,,"",,,,19.05,"",1979 WUS data,a,,,1.7,"",,,,,40,"",,,"",,66.9,"",,,"",,,"",,,,"",,A,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
fef160ee-4004-3d47-95cb-c7c2fbe99c68,CA-06042,35.0000013,-117.5008870,Freemont Pk. 15,846,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,60,,"",,,,25.34,"",1979 WUS data,a,,,1.3,"",,,,,82,"",,,"",,102.9,"",,,"",,,"",,,,"",,B,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
4fbfaa3f-af95-33f0-b1fa-ddf097ec2970,CA-06050,34.2500251,-116.7508594,Old Woman Spgs. 15,856,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,25,,"",,,,20.14,"",1979 WUS data,a,,,1.7,"",,,,,26,"",,,"",,43.5,"",,,"",,,"",,,,"",,B,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
1e8562fe-39a3-370d-a336-4411712c60e4,CA-06065,35.5000022,-115.7508455,Clark Mtn. 15,875,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,20,,"",,,,20.3,"",1979 WUS data,a,,,1.5,"",,,,,36,"",,,"",,52.7,"",,,"",,,"",,,,"",,B,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
bb42d791-9acb-3808-8e56-7e76a4f9ed0a,CA-06069,34.2500337,-115.5008262,Cadiz Lake 15,884,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,50,,"",,,,27.12,"",1979 WUS data,a,,,1.3,"",,,,,68,"",,,"",,85.4,"",,,"",,,"",,,,"",,B,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
55da3cc8-c77c-3392-b666-421a57649d10,CA-06070,34.2500337,-115.5008262,Cadiz Lake 15,885,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,65,,"",,,,30.84,"",1979 WUS data,a,,,2.3,"",,,,,108,"",,,"",,248.5,"",,,"",,,"",,,,"",,B,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
df793873-cbec-39b2-b3f9-b83e9afc4841,CA-06072,34.0000366,-116.0008370,Valley Mtn. 15,889,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,90,,"",,,,26.33,"",1979 WUS data,a,,,1.5,"",,,,,40.6,"",,,"",,59.4,"",,,"",,,"",,,,"",,A,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
308f9e3e-c01b-3bdb-a74c-0955b05a564f,CA-06076,34.7500265,-114.7508109,Needles 15 (SW),893,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,60,,"",,,,26.68,"",1979 WUS data,a,,,1.3,"",,,,,80.5,"",,,"",,101.3,"",,,"",,,"",,,,"",,A,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
352e9f72-a3ed-3300-a08e-ff55cdcec3f4,CA-06079,33.8750363,-116.5008490,Thousand Palms 15(7 Palms Valley 7.5),896,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,40,,"",,,,44.74,"",1979 WUS data,a,,,1.3,"",,,,,175,"",,,"",,219.7,"",,,"",,,"",,,,"",,B,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
461e5d1e-63f6-3791-b606-d0442cb8e65b,CA-06084,34.0000465,-114.5007970,Parker SW 7.5,907,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,35,,"",,,,25.63,"",1979 WUS data,a,,,1.3,"",,,,,60.4,"",,,"",,75.7,"",,,"",,,"",,,,"",,C,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
d7f1fd3c-e932-313e-b7bc-10c78aabca68,CA-06086,34.1250434,-114.5007982,Parker NW 7.5,910,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,30,,"",,,,27.62,"",1979 WUS data,a,,,1.7,"",,,,,9,"",,,"",,15.1,"",,,"",,,"",,,,"",,C,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
0a5a509f-0f16-3f66-99e4-f84be468fb04,CA-06089,34.5000275,-115.5008286,Danby 15,915,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,201,,"",,,,28.65,"",1979 WUS data,a,,,1.3,"",,,,,34.8,"",,,"",,43.5,"",,,"",,,"",,,,"",,C,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
6dd18ae1-24de-3558-96cb-7f9049265c0c,CA-06094,34.0000348,-116.2508436,29 Palms 15,925,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,55,,"",,,,22.57,"",1979 WUS data,a,,,1.7,"",,,,,19.3,"",,,"",,32.2,"",,,"",,,"",,,,"",,B,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
a2d4ccdc-4f04-37fd-b730-edcc2d5a645c,CA-06095,34.0000348,-116.2508436,29 Palms 15,926,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,48,,"",,,,29.96,"",1979 WUS data,a,,,1.3,"",,,,,122,"",,,"",,153.1,"",,,"",,,"",,,,"",,B,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
8dcc0f6d-18f1-3168-9a9a-bc46b5c6db71,CA-06097,34.0000331,-116.5008502,Joshua Tree 15(north),928,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,33,,"",,,,12.72,"",1979 WUS data,a,,,1.7,"",,,,,10.3,"",,,"",,21.8,"",,,"",,,"",,,,"",,C,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
6c97c2be-e093-31da-b328-3860635f6cc1,CA-06098,34.0000348,-116.2508436,29 Palms 15,930,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,33,,"",,,,26.66,"",1979 WUS data,a,,,1.3,"",,,,,175,"",,,"",,219.7,"",,,"",,,"",,,,"",,B,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
329bd926-64ca-376a-8a2e-0128a6d2eb6e,CA-06100,34.0000331,-116.5008502,Joshua Tree 15 (south),932,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,70,,"",,,,22.96,"",1979 WUS data,a,,,1.7,"",,,,,20.8,"",,,"",,34.7,"",,,"",,,"",,,,"",,B,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
7bef8074-0a49-3e69-897a-80c9b0f5ddb0,CA-06105,33.2500611,-115.2508100,Chuckwalla Mtns. 15,941,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,100,,"",,,,29.42,"",1979 WUS data,a,,,1.3,"",,,,,40.6,"",,,"",,51,"",,,"",,,"",,,,"",,A,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
c3773c20-2fc5-36f6-979c-cae3fc122d71,CA-06106,33.5000495,-116.0008322,Cottonwood Spring. 15,946,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,80,,"",,,,34.32,"",1979 WUS data,a,,,1.3,"",,,,,118,"",,,"",,148.1,"",,,"",,,"",,,,"",,A,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
341f6d53-a5ce-3aaa-9697-cd864e365f9e,CA-06108,33.2500611,-115.2508100,Chuckwalla Mtns. 15,948,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,45,,"",,,,27.9,"",1979 WUS data,a,,,1.3,"",,,,,217,"",,,"",,272.4,"",,,"",,,"",,,,"",,B,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
21efac61-0bb9-3639-9b5c-b490a795271b,CA-06113,34.2500215,-117.2508725,Apple Valley 15,963,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,38,,"",,,,22.45,"",1979 WUS data,a,,,1.3,"",,,,,130,"",,,"",,163.2,"",,,"",,,"",,,,"",,B,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
6c5dfccb-f58f-300d-b760-fd868016bbee,CA-06115,34.5000153,-117.2508751,Apple Valley 15,965,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,100,,"",,,,22.05,"",1979 WUS data,a,,,1.5,"",,,,,65,"",,,"",,95.4,"",,,"",,,"",,,,"",,A,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
104cf800-89cd-3f57-af84-45c7945353eb,CA-06128,33.0000694,-115.0008011,Quartz Peak 15,997,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,100,,"",,,,29.3,"",1979 WUS data,a,,,1.5,"",,,,,30,"",,,"",,43.9,"",,,"",,,"",,,,"",,A,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
911f9db2-90dc-3283-b796-fd8d14b5df42,CA-06130,32.7500762,-115.0007989,Ogilby 15,999,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,50,,"",,,,28.85,"",1979 WUS data,a,,,1.5,"",,,,,47,"",,,"",,69,"",,,"",,,"",,,,"",,A,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
1229c874-ccf3-393d-a70c-60d0e3f43c27,CA-06141,34.5000241,-116.0008420,Bagdad 15,1201,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,100,,"",,,,32.05,"",1979 WUS data,a,,,2.9,"",,,,,53.3,"",,,"",,156.1,"",,,"",,,"",,,,"",,B,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
6c827a8e-f006-397a-ab03-49011a212e13,CA-06142,34.5000241,-116.0008420,Bagdad 15,1202,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,120,,"",,,,33,"",1979 WUS data,a,,,2.5,"",,,,,40,"",,,"",,100.4,"",,,"",,,"",,,,"",,B,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
12814dcf-5912-3288-8801-7c88c3df1e15,CA-06143,34.7500163,-116.2508512,Broadwell Lk. 15,1203,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,100,,"",,,,26.56,"",1979 WUS data,a,,,2.7,"",,,,,24.6,"",,,"",,66.9,"",,,"",,,"",,,,"",,A,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
a8a2034a-1213-3655-8f9c-8f3fefc23efe,CA-06149,35.2499898,-118.2509095,Cross Mtn. 15,1221,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,150,,"",,,,22.6,"",1979 WUS data,a,,,2.9,"",,,,,24,"",,,"",,70.3,"",,,"",,,"",,,,"",,A,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
8cc76bf4-4dd2-3708-8e83-e918983a6cc7,CA-06152,35.2499945,-117.6258930,Red Mtn. 7.5,1226,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,100,,"",,,,20.85,"",1979 WUS data,a,,,2.9,"",,,,,23.6,"",,,"",,69,"",,,"",,,"",,,,"",,A,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
03f0eea9-e360-3fb2-8483-ccde8c15a28a,CA-06163,34.0000382,-115.7508304,Dale Lake 15,1269,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,100,,"",,,,22.82,"",1979 WUS data,a,,,2.9,"",,,,,17,"",,,"",,49.8,"",,,"",,,"",,,,"",,A,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
5d827989-3214-34d3-a6cd-120f36c181a5,CA-06164,34.0000399,-115.5008237,Cadiz Valley 15,1270,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,100,,"",,,,27.6,"",1979 WUS data,a,,,2.9,"",,,,,35,"",,,"",,102.5,"",,,"",,,"",,,,"",,A,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
3179a179-2847-3a40-96da-d381c4486581,CA-06165,34.0000416,-115.2508171,Iron Mtns. 15,1271,"","",CA,Basin and Range,SW Corner of Map for Lat_Long,,,,100,,"",,,,25.23,"",1979 WUS data,a,,,2.9,"",,,,,18,"",,,"",,52.7,"",,,"",,,"",,,,"",,A,"",AMAX US 1979,"AMAX, 1979 US Reconnaissance  Summary Report A00015_AZ-CA-NM-NV.",SMU 100574,"",No,A00015_AMAX_AZ-CA-NM_NV_US_ReconSummary.pdf
b7af9c55-9619-3505-8f0e-5e9c5983844e,CA-UND US 583,32.7834072,-115.2308052,158 UND Ref,SWANBERG,"","",CA,"","",,,,,,"",,,,,"",Global Heat Flow database Hole description: B,a,,,,"",,,,,,"",,,"",,230,"",,,"",,,"",,,,"",,D,,,,,,,
730d42fb-894d-33b6-9f77-986b901b6c3a,CA-06187,35.7721794,-118.0448100,"",84-04,"","",CA,Basin and Range,Location based on Northing and Easting in 15 minute quad,1984-01-13,,869,41,,"",,19.4,,20.46,"",33002-48-Turner,a,15,40,,"",,,,,42.4,"",,,"",,,"",,,"",,,"",,,,"",,X,"",AMAX-84-A00037,"AMAX Inc., 1998 Data release of California Nevada Oregon Temperature-depth data TEC-22.",SMU 100579,"",No,A00037_AMAX_Ca-NV-OR_1984_TD_1-144_TEC-22.pdf
52db946b-6c80-38d2-9802-33952c2ee0bf,CA-06202,37.8957321,-118.4964478,"",84-44,1S/32E-30,"",CA,Basin and Range,Location based on Northing and Easting in 15 minute quad,1984-01-24,,1643,35,30,"",12,12.3,,13.5,"",28F-Near Commanche Mine/backyard of Marantha Drilling Co,a,5,20,,"",,,,,80,"",,,"",,,"",,,"",,,"",,,,"",,X,"",AMAX-84-A00037,"AMAX Inc., 1998 Data release of California Nevada Oregon Temperature-depth data TEC-22.",SMU 100579,"",No,A00037_AMAX_Ca-NV-OR_1984_TD_1-144_TEC-22.pdf
f93e0a80-2752-33bb-bdda-c0027d232ef2,CA-06204,39.6082043,-118.3592669,"",84-46,53/33E-4,"",CA,Basin and Range,Location based on SW corner of map,1984-01-29,,1304,35,,"",17.1,17.3,,17.9,QAL,29F,a,5,20,,"",,,,,40,"",,,"",,,"",,,"",,,"",,,,"",,X,"",AMAX-84-A00037,"AMAX Inc., 1998 Data release of California Nevada Oregon Temperature-depth data TEC-22.",SMU 100579,"",No,A00037_AMAX_Ca-NV-OR_1984_TD_1-144_TEC-22.pdf
70e235bb-f92d-3801-8eb1-5ac21dadce15,CA-06213,41.8819437,-121.7496962,"",33008-8,"","",CA,Basin and Range,Location based on Northing and Easting in 15 minute quad,1984-01-30,,1396,108,10,"",8.9,9.05,,9.5,"",33008-8 NV_TEC22 AMAX Data,a,10,108,,"",,,,,4.6,"",,,"",,,"",,,"",,,"",,,,"",,X,"",AMAX-84-A00037,"AMAX Inc., 1998 Data release of California Nevada Oregon Temperature-depth data TEC-22.",SMU 100579,"",No,A00037_AMAX_Ca-NV-OR_1984_TD_1-144_TEC-22.pdf
3ff084ff-289c-3ddf-a30f-8ef3260ad64c,CA-06215,41.9082438,-121.7025954,"",33008-10,45N/1E-34,"",CA,Basin and Range,Location based on Northing and Easting in 15 minute quad,1984-01-31,,1366,90,,"",9.2,9.45,9.45,9.06,"",33008-10 NV_TEC22 AMAX Data,a,15,80,,"",,,,,-6,"",,,"",,,"",,,"",,,"",,,,"",,X,"",AMAX-84-A00037,"AMAX Inc., 1998 Data release of California Nevada Oregon Temperature-depth data TEC-22.",SMU 100579,"",No,A00037_AMAX_Ca-NV-OR_1984_TD_1-144_TEC-22.pdf
